"pattern","freq","archetype","dist","sim_jaccard"
"pattern_19",33840,"Homo.Economicus",5,0
"pattern_20",27605,"Homo.Economicus",6,0
"pattern_21",21615,"Homo.Economicus",6,0
"pattern_22",18958,"Homo.Economicus",3,0.333333333333333
"pattern_23",17133,"Homo.Economicus",4,0
"pattern_24",12043,"Homo.Economicus",6,0
"pattern_25",11305,"Homo.Economicus",5,0
"pattern_26",8418,"Homo.Economicus",4,0
"pattern_27",7050,"Homo.Economicus",4,0
"pattern_28",4413,"Homo.Economicus",6,0
"pattern_29",2620,"Homo.Economicus",4,0.333333333333333
"pattern_30",2093,"Homo.Economicus",6,0
"pattern_31",1376,"Homo.Economicus",5,0
"pattern_32",1326,"Homo.Economicus",4,0
"pattern_33",1212,"Homo.Economicus",5,0
"pattern_34",910,"Homo.Economicus",3,0
"pattern_35",860,"Homo.Economicus",4,0
"pattern_36",759,"Homo.Economicus",5,0
"pattern_37",747,"Homo.Economicus",3,0.333333333333333
"pattern_38",492,"Homo.Economicus",5,0
"pattern_39",417,"Homo.Economicus",6,0
"pattern_40",359,"Homo.Economicus",5,0
"pattern_41",329,"Homo.Economicus",2,0.333333333333333
"pattern_42",323,"Homo.Economicus",6,0
"pattern_43",308,"Homo.Economicus",6,0
"pattern_44",284,"Homo.Economicus",4,0
"pattern_45",228,"Homo.Economicus",6,0
"pattern_46",224,"Homo.Economicus",6,0
"pattern_47",221,"Homo.Economicus",5,0
"pattern_48",146,"Homo.Economicus",4,0.333333333333333
"pattern_49",134,"Homo.Economicus",3,0.333333333333333
"pattern_50",107,"Homo.Economicus",5,0
"pattern_51",93,"Homo.Economicus",5,0
"pattern_52",76,"Homo.Economicus",4,0
"pattern_53",73,"Homo.Economicus",3,0
"pattern_54",73,"Homo.Economicus",5,0
"pattern_55",60,"Homo.Economicus",4,0.333333333333333
"pattern_56",59,"Homo.Economicus",4,0
"pattern_57",56,"Homo.Economicus",6,0
"pattern_58",49,"Homo.Economicus",4,0
"pattern_59",43,"Homo.Economicus",4,0
"pattern_60",40,"Homo.Economicus",3,0.333333333333333
"pattern_61",37,"Homo.Economicus",5,0
"pattern_62",36,"Homo.Economicus",5,0
"pattern_63",27,"Homo.Economicus",3,0.333333333333333
"pattern_64",27,"Homo.Economicus",5,0
"pattern_65",24,"Homo.Economicus",6,0
"pattern_66",24,"Homo.Economicus",6,0
"pattern_67",23,"Homo.Economicus",5,0
"pattern_68",23,"Homo.Economicus",5,0
"pattern_69",17,"Homo.Economicus",5,0
"pattern_70",17,"Homo.Economicus",6,0
"pattern_71",13,"Homo.Economicus",4,0.333333333333333
"pattern_72",9,"Homo.Economicus",5,0
"pattern_73",8,"Homo.Economicus",6,0
"pattern_74",8,"Homo.Economicus",4,0.333333333333333
"pattern_75",8,"Homo.Economicus",4,0
"pattern_76",8,"Homo.Economicus",4,0.333333333333333
"pattern_77",5,"Homo.Economicus",4,0
"pattern_78",5,"Homo.Economicus",5,0
"pattern_79",4,"Homo.Economicus",6,0
"pattern_80",4,"Homo.Economicus",3,0.333333333333333
"pattern_81",4,"Homo.Economicus",5,0
"pattern_82",4,"Homo.Economicus",5,0
"pattern_83",3,"Homo.Economicus",3,0.5
"pattern_84",3,"Homo.Economicus",5,0
"pattern_85",3,"Homo.Economicus",4,0
"pattern_86",3,"Homo.Economicus",4,0
"pattern_87",2,"Homo.Economicus",2,0.5
"pattern_88",2,"Homo.Economicus",6,0
"pattern_89",2,"Homo.Economicus",5,0
"pattern_90",2,"Homo.Economicus",5,0
"pattern_91",2,"Homo.Economicus",5,0
"pattern_92",1,"Homo.Economicus",4,0
"pattern_93",1,"Homo.Economicus",5,0
"pattern_94",1,"Homo.Economicus",5,0
"pattern_95",1,"Homo.Economicus",4,0
"pattern_96",1,"Homo.Economicus",4,0.333333333333333
"pattern_1",2454574,"Fearful",7,0
"pattern_2",1925014,"Fearful",6,0.333333333333333
"pattern_3",770625,"Fearful",9,0
"pattern_4",623923,"Fearful",8,0
"pattern_5",244544,"Fearful",8,0
"pattern_6",242964,"Fearful",7,0
"pattern_7",233847,"Fearful",7,0
"pattern_8",228131,"Fearful",7,0.333333333333333
"pattern_9",210400,"Fearful",9,0
"pattern_10",197114,"Fearful",9,0
"pattern_11",124662,"Fearful",6,0.333333333333333
"pattern_12",123316,"Fearful",8,0
"pattern_13",119161,"Fearful",7,0
"pattern_14",102416,"Fearful",7,0.5
"pattern_15",88306,"Fearful",6,1
"pattern_16",53067,"Fearful",7,0.333333333333333
"pattern_17",43838,"Fearful",8,0
"pattern_18",35259,"Fearful",6,0.333333333333333
"pattern_19",33840,"Fearful",6,0.5
"pattern_20",27605,"Fearful",7,0.333333333333333
"pattern_21",21615,"Fearful",7,0.333333333333333
"pattern_22",18958,"Fearful",7,0
"pattern_23",17133,"Fearful",7,0
"pattern_24",12043,"Fearful",8,0.333333333333333
"pattern_25",11305,"Fearful",8,0
"pattern_26",8418,"Fearful",6,0.5
"pattern_27",7050,"Fearful",8,0
"pattern_28",4413,"Fearful",9,0
"pattern_29",2620,"Fearful",8,0
"pattern_30",2093,"Fearful",8,0
"pattern_31",1376,"Fearful",8,0
"pattern_32",1326,"Fearful",6,0.333333333333333
"pattern_33",1212,"Fearful",8,0
"pattern_34",910,"Fearful",7,0
"pattern_35",860,"Fearful",7,0
"pattern_36",759,"Fearful",8,0
"pattern_37",747,"Fearful",7,0
"pattern_38",492,"Fearful",8,0
"pattern_39",417,"Fearful",6,0.333333333333333
"pattern_40",359,"Fearful",7,0.333333333333333
"pattern_41",329,"Fearful",7,0
"pattern_42",323,"Fearful",7,0.333333333333333
"pattern_43",308,"Fearful",8,0
"pattern_44",284,"Fearful",7,0
"pattern_45",228,"Fearful",8,0
"pattern_46",224,"Fearful",9,0
"pattern_47",221,"Fearful",6,0.5
"pattern_48",146,"Fearful",7,0.333333333333333
"pattern_49",134,"Fearful",6,0.333333333333333
"pattern_50",107,"Fearful",8,0
"pattern_51",93,"Fearful",7,0
"pattern_52",76,"Fearful",8,0
"pattern_53",73,"Fearful",7,0
"pattern_54",73,"Fearful",7,0.333333333333333
"pattern_55",60,"Fearful",7,0
"pattern_56",59,"Fearful",7,0
"pattern_57",56,"Fearful",7,0.333333333333333
"pattern_58",49,"Fearful",7,0
"pattern_59",43,"Fearful",8,0
"pattern_60",40,"Fearful",8,0
"pattern_61",37,"Fearful",7,0
"pattern_62",36,"Fearful",7,0
"pattern_63",27,"Fearful",6,0.333333333333333
"pattern_64",27,"Fearful",6,0.333333333333333
"pattern_65",24,"Fearful",6,0.333333333333333
"pattern_66",24,"Fearful",8,0
"pattern_67",23,"Fearful",8,0
"pattern_68",23,"Fearful",6,0.5
"pattern_69",17,"Fearful",9,0
"pattern_70",17,"Fearful",6,0.333333333333333
"pattern_71",13,"Fearful",8,0
"pattern_72",9,"Fearful",8,0
"pattern_73",8,"Fearful",8,0
"pattern_74",8,"Fearful",7,0.333333333333333
"pattern_75",8,"Fearful",6,0.5
"pattern_76",8,"Fearful",6,0.333333333333333
"pattern_77",5,"Fearful",7,0
"pattern_78",5,"Fearful",7,0.333333333333333
"pattern_79",4,"Fearful",7,0.333333333333333
"pattern_80",4,"Fearful",8,0
"pattern_81",4,"Fearful",8,0
"pattern_82",4,"Fearful",7,0.5
"pattern_83",3,"Fearful",6,0.5
"pattern_84",3,"Fearful",8,0
"pattern_85",3,"Fearful",8,0
"pattern_86",3,"Fearful",8,0
"pattern_87",2,"Fearful",7,0
"pattern_88",2,"Fearful",8,0
"pattern_89",2,"Fearful",8,0
"pattern_90",2,"Fearful",6,0.333333333333333
"pattern_91",2,"Fearful",6,0.333333333333333
"pattern_92",1,"Fearful",7,0
"pattern_93",1,"Fearful",7,0
"pattern_94",1,"Fearful",7,0
"pattern_95",1,"Fearful",8,0
"pattern_96",1,"Fearful",8,0
"pattern_1",2454574,"Stubborn",5,1
"pattern_2",1925014,"Stubborn",6,0
"pattern_3",770625,"Stubborn",7,0
"pattern_4",623923,"Stubborn",6,0
"pattern_5",244544,"Stubborn",6,0
"pattern_6",242964,"Stubborn",5,0
"pattern_7",233847,"Stubborn",5,0
"pattern_8",228131,"Stubborn",7,0
"pattern_9",210400,"Stubborn",7,0
"pattern_10",197114,"Stubborn",7,0
"pattern_11",124662,"Stubborn",6,0
"pattern_12",123316,"Stubborn",6,0
"pattern_13",119161,"Stubborn",5,0
"pattern_14",102416,"Stubborn",7,0
"pattern_15",88306,"Stubborn",6,0
"pattern_16",53067,"Stubborn",7,0
"pattern_17",43838,"Stubborn",6,0
"pattern_18",35259,"Stubborn",6,0
"pattern_19",33840,"Stubborn",6,0
"pattern_20",27605,"Stubborn",7,0
"pattern_21",21615,"Stubborn",7,0
"pattern_22",18958,"Stubborn",5,0
"pattern_23",17133,"Stubborn",5,0
"pattern_24",12043,"Stubborn",8,0
"pattern_25",11305,"Stubborn",6,0
"pattern_26",8418,"Stubborn",6,0
"pattern_27",7050,"Stubborn",6,0
"pattern_28",4413,"Stubborn",7,0
"pattern_29",2620,"Stubborn",6,0
"pattern_30",2093,"Stubborn",7,0
"pattern_31",1376,"Stubborn",6,0
"pattern_32",1326,"Stubborn",6,0
"pattern_33",1212,"Stubborn",7,0
"pattern_34",910,"Stubborn",5,0
"pattern_35",860,"Stubborn",5,0
"pattern_36",759,"Stubborn",6,0
"pattern_37",747,"Stubborn",5,0
"pattern_38",492,"Stubborn",6,0
"pattern_39",417,"Stubborn",6,0
"pattern_40",359,"Stubborn",7,0
"pattern_41",329,"Stubborn",5,0
"pattern_42",323,"Stubborn",8,0
"pattern_43",308,"Stubborn",6,0
"pattern_44",284,"Stubborn",5,0
"pattern_45",228,"Stubborn",6,0
"pattern_46",224,"Stubborn",8,0
"pattern_47",221,"Stubborn",6,0
"pattern_48",146,"Stubborn",7,0
"pattern_49",134,"Stubborn",6,0
"pattern_50",107,"Stubborn",6,0
"pattern_51",93,"Stubborn",5,0
"pattern_52",76,"Stubborn",6,0
"pattern_53",73,"Stubborn",5,0
"pattern_54",73,"Stubborn",7,0
"pattern_55",60,"Stubborn",5,0
"pattern_56",59,"Stubborn",5,0
"pattern_57",56,"Stubborn",7,0
"pattern_58",49,"Stubborn",6,0
"pattern_59",43,"Stubborn",6,0
"pattern_60",40,"Stubborn",6,0
"pattern_61",37,"Stubborn",5,0
"pattern_62",36,"Stubborn",6,0
"pattern_63",27,"Stubborn",6,0
"pattern_64",27,"Stubborn",6,0
"pattern_65",24,"Stubborn",7,0
"pattern_66",24,"Stubborn",7,0
"pattern_67",23,"Stubborn",6,0
"pattern_68",23,"Stubborn",7,0
"pattern_69",17,"Stubborn",7,0
"pattern_70",17,"Stubborn",7,0
"pattern_71",13,"Stubborn",6,0
"pattern_72",9,"Stubborn",6,0
"pattern_73",8,"Stubborn",7,0
"pattern_74",8,"Stubborn",7,0
"pattern_75",8,"Stubborn",6,0
"pattern_76",8,"Stubborn",6,0
"pattern_77",5,"Stubborn",5,0
"pattern_78",5,"Stubborn",7,0
"pattern_79",4,"Stubborn",8,0
"pattern_80",4,"Stubborn",6,0
"pattern_81",4,"Stubborn",6,0
"pattern_82",4,"Stubborn",7,0
"pattern_83",3,"Stubborn",6,0
"pattern_84",3,"Stubborn",7,0
"pattern_85",3,"Stubborn",6,0
"pattern_86",3,"Stubborn",6,0
"pattern_87",2,"Stubborn",5,0
"pattern_88",2,"Stubborn",7,0
"pattern_89",2,"Stubborn",6,0
"pattern_90",2,"Stubborn",7,0
"pattern_91",2,"Stubborn",6,0
"pattern_92",1,"Stubborn",6,0
"pattern_93",1,"Stubborn",6,0
"pattern_94",1,"Stubborn",6,0
"pattern_95",1,"Stubborn",6,0
"pattern_96",1,"Stubborn",6,0
"pattern_1",2454574,"Influencer",5,0
"pattern_2",1925014,"Influencer",7,0
"pattern_3",770625,"Influencer",5,0.333333333333333
"pattern_4",623923,"Influencer",4,0.5
"pattern_5",244544,"Influencer",5,0.25
"pattern_6",242964,"Influencer",5,0
"pattern_7",233847,"Influencer",7,0
"pattern_8",228131,"Influencer",6,0.25
"pattern_9",210400,"Influencer",5,0.25
"pattern_10",197114,"Influencer",5,0.25
"pattern_11",124662,"Influencer",8,0
"pattern_12",123316,"Influencer",4,0.333333333333333
"pattern_13",119161,"Influencer",6,0
"pattern_14",102416,"Influencer",5,0.333333333333333
"pattern_15",88306,"Influencer",6,0
"pattern_16",53067,"Influencer",5,0.25
"pattern_17",43838,"Influencer",4,0.333333333333333
"pattern_18",35259,"Influencer",7,0
"pattern_19",33840,"Influencer",7,0
"pattern_20",27605,"Influencer",8,0
"pattern_21",21615,"Influencer",5,0.25
"pattern_22",18958,"Influencer",6,0
"pattern_23",17133,"Influencer",6,0
"pattern_24",12043,"Influencer",6,0.25
"pattern_25",11305,"Influencer",7,0
"pattern_26",8418,"Influencer",6,0
"pattern_27",7050,"Influencer",5,0.25
"pattern_28",4413,"Influencer",6,0.25
"pattern_29",2620,"Influencer",7,0
"pattern_30",2093,"Influencer",3,0.666666666666667
"pattern_31",1376,"Influencer",8,0
"pattern_32",1326,"Influencer",7,0
"pattern_33",1212,"Influencer",3,1
"pattern_34",910,"Influencer",6,0
"pattern_35",860,"Influencer",5,0
"pattern_36",759,"Influencer",4,0.25
"pattern_37",747,"Influencer",7,0
"pattern_38",492,"Influencer",5,0.333333333333333
"pattern_39",417,"Influencer",7,0
"pattern_40",359,"Influencer",7,0
"pattern_41",329,"Influencer",6,0
"pattern_42",323,"Influencer",4,0.666666666666667
"pattern_43",308,"Influencer",7,0
"pattern_44",284,"Influencer",7,0
"pattern_45",228,"Influencer",5,0.25
"pattern_46",224,"Influencer",4,0.666666666666667
"pattern_47",221,"Influencer",6,0
"pattern_48",146,"Influencer",7,0
"pattern_49",134,"Influencer",6,0
"pattern_50",107,"Influencer",6,0.25
"pattern_51",93,"Influencer",6,0
"pattern_52",76,"Influencer",7,0
"pattern_53",73,"Influencer",6,0
"pattern_54",73,"Influencer",8,0
"pattern_55",60,"Influencer",6,0
"pattern_56",59,"Influencer",5,0
"pattern_57",56,"Influencer",7,0
"pattern_58",49,"Influencer",4,0.5
"pattern_59",43,"Influencer",6,0
"pattern_60",40,"Influencer",6,0
"pattern_61",37,"Influencer",7,0
"pattern_62",36,"Influencer",4,0.333333333333333
"pattern_63",27,"Influencer",7,0
"pattern_64",27,"Influencer",6,0
"pattern_65",24,"Influencer",5,0.25
"pattern_66",24,"Influencer",4,0.666666666666667
"pattern_67",23,"Influencer",6,0
"pattern_68",23,"Influencer",5,0.333333333333333
"pattern_69",17,"Influencer",6,0.25
"pattern_70",17,"Influencer",6,0.25
"pattern_71",13,"Influencer",5,0.25
"pattern_72",9,"Influencer",6,0
"pattern_73",8,"Influencer",6,0.25
"pattern_74",8,"Influencer",5,0.25
"pattern_75",8,"Influencer",7,0
"pattern_76",8,"Influencer",6,0
"pattern_77",5,"Influencer",6,0
"pattern_78",5,"Influencer",6,0.25
"pattern_79",4,"Influencer",6,0.25
"pattern_80",4,"Influencer",7,0
"pattern_81",4,"Influencer",5,0.25
"pattern_82",4,"Influencer",7,0
"pattern_83",3,"Influencer",6,0
"pattern_84",3,"Influencer",5,0.25
"pattern_85",3,"Influencer",6,0
"pattern_86",3,"Influencer",5,0.333333333333333
"pattern_87",2,"Influencer",6,0
"pattern_88",2,"Influencer",5,0.25
"pattern_89",2,"Influencer",7,0
"pattern_90",2,"Influencer",5,0.25
"pattern_91",2,"Influencer",7,0
"pattern_92",1,"Influencer",5,0.333333333333333
"pattern_93",1,"Influencer",5,0.333333333333333
"pattern_94",1,"Influencer",6,0.25
"pattern_95",1,"Influencer",7,0
"pattern_96",1,"Influencer",6,0
"pattern_1",2454574,"Careful",7,0
"pattern_2",1925014,"Careful",5,0.666666666666667
"pattern_3",770625,"Careful",9,0
"pattern_4",623923,"Careful",8,0
"pattern_5",244544,"Careful",7,0.25
"pattern_6",242964,"Careful",7,0
"pattern_7",233847,"Careful",6,0.25
"pattern_8",228131,"Careful",6,0.666666666666667
"pattern_9",210400,"Careful",9,0
"pattern_10",197114,"Careful",9,0
"pattern_11",124662,"Careful",5,0.666666666666667
"pattern_12",123316,"Careful",8,0
"pattern_13",119161,"Careful",6,0.333333333333333
"pattern_14",102416,"Careful",7,0.333333333333333
"pattern_15",88306,"Careful",6,0.5
"pattern_16",53067,"Careful",7,0.25
"pattern_17",43838,"Careful",8,0
"pattern_18",35259,"Careful",5,0.666666666666667
"pattern_19",33840,"Careful",5,1
"pattern_20",27605,"Careful",6,0.666666666666667
"pattern_21",21615,"Careful",7,0.25
"pattern_22",18958,"Careful",6,0.25
"pattern_23",17133,"Careful",6,0.5
"pattern_24",12043,"Careful",8,0.25
"pattern_25",11305,"Careful",7,0.25
"pattern_26",8418,"Careful",6,0.333333333333333
"pattern_27",7050,"Careful",8,0
"pattern_28",4413,"Careful",8,0.25
"pattern_29",2620,"Careful",7,0.25
"pattern_30",2093,"Careful",8,0
"pattern_31",1376,"Careful",7,0.25
"pattern_32",1326,"Careful",6,0.25
"pattern_33",1212,"Careful",8,0
"pattern_34",910,"Careful",7,0
"pattern_35",860,"Careful",7,0
"pattern_36",759,"Careful",8,0
"pattern_37",747,"Careful",6,0.25
"pattern_38",492,"Careful",7,0.333333333333333
"pattern_39",417,"Careful",5,0.666666666666667
"pattern_40",359,"Careful",7,0.25
"pattern_41",329,"Careful",7,0
"pattern_42",323,"Careful",7,0.25
"pattern_43",308,"Careful",7,0.25
"pattern_44",284,"Careful",6,0.333333333333333
"pattern_45",228,"Careful",7,0.25
"pattern_46",224,"Careful",9,0
"pattern_47",221,"Careful",6,0.333333333333333
"pattern_48",146,"Careful",7,0.25
"pattern_49",134,"Careful",6,0.25
"pattern_50",107,"Careful",7,0.25
"pattern_51",93,"Careful",6,0.25
"pattern_52",76,"Careful",8,0
"pattern_53",73,"Careful",7,0
"pattern_54",73,"Careful",7,0.25
"pattern_55",60,"Careful",6,0.25
"pattern_56",59,"Careful",7,0
"pattern_57",56,"Careful",7,0.25
"pattern_58",49,"Careful",7,0
