"archetype_id","cluster","frequency"
349,1,1
350,1,2
351,1,1
352,1,11
353,1,1
354,1,1
355,1,1
356,1,1
357,1,1
358,1,2
359,1,13
360,1,15
361,1,1
362,1,8
363,1,1
364,1,131
365,1,1
366,1,109
367,1,1
368,1,1
369,1,1
370,1,2
371,1,3
372,1,1
373,1,1
374,1,1
375,1,1
376,1,1
377,1,5
378,1,1
379,1,1
380,1,3
381,1,3
382,1,1
384,1,8
385,1,1
386,1,1
387,1,1
388,1,4
389,1,3
390,1,3
391,1,1
393,1,1
394,1,1
395,1,247
396,1,1
397,1,2
398,1,2
399,1,5
400,1,4
401,1,42
402,1,3
403,1,1
404,1,1
405,1,2
406,1,1
407,1,15
408,1,21
409,1,1
410,1,8
411,1,1
412,1,1
413,1,1
414,1,1
415,1,3
416,1,1
417,1,1
418,1,14
419,1,1
420,1,1
421,1,1
422,1,1
423,1,1
424,1,29376
425,1,1
426,1,1
427,1,7
428,1,11
429,1,174
430,1,4
431,1,2
432,1,1
433,1,1
434,1,1
435,1,1
436,1,3
437,1,1
438,1,1
439,1,14
440,1,28
441,1,1
442,1,1
443,1,1
444,1,8
445,1,14
446,1,1
447,1,1
448,1,20
449,1,6
450,1,678
451,1,1
453,1,1
454,1,1
455,1,3
456,1,1
457,1,9
458,1,54
459,1,1
460,1,1
461,1,1
462,1,1
463,1,1
464,1,1
465,1,1
466,1,1
467,1,1
468,1,1
469,1,4
470,1,1
472,1,1
473,1,3
474,1,1
475,1,1
476,1,7240
477,1,1
478,1,7
479,1,1
480,1,1
481,1,22
482,1,12
483,1,2
484,1,1
485,1,1
486,1,3
487,1,1
488,1,1
489,1,1
490,1,1
491,1,1
492,1,1
493,1,1
494,1,1
495,1,3
496,1,1
497,1,2
498,1,1092
499,1,1
500,1,1
501,1,1
502,1,55
503,1,1
504,1,3
505,1,15
506,1,12
507,1,3
508,1,17
509,1,1
510,1,6
511,1,7
512,1,1
513,1,1
514,1,1
515,1,1
516,1,1
517,1,4
518,1,1
519,1,1
520,1,1
521,1,4
522,1,1
523,1,1
524,1,1
525,1,1
526,1,10
527,1,1
528,1,5
529,1,20
530,1,1
531,1,1
532,1,2
533,1,19
534,1,1
535,1,1
536,1,2
537,1,69
538,1,1
539,1,1
540,1,1
541,1,1
542,1,5
543,1,1
544,1,1
545,1,1
546,1,5
547,1,3
548,1,1
549,1,665
550,1,1
551,1,5
552,1,2
553,1,3
554,1,1
555,1,1
556,1,1
557,1,1
558,1,22
559,1,1
560,1,1
561,1,2
562,1,20
563,1,2
564,1,2
565,1,2
566,1,1
567,1,3
568,1,2
569,1,1
570,1,1
571,1,1
572,1,1
573,1,1
574,1,1
575,1,2
576,1,135
577,1,1
578,1,2
579,1,1
580,1,2
581,1,4
582,1,1
583,1,1
584,1,1
585,1,45
586,1,2
587,1,1
588,1,3
589,1,1
590,1,6
591,1,88
592,1,1
593,1,2
594,1,1
595,1,77
596,1,1
597,1,37
598,1,1
599,1,1
600,1,1
601,1,27
602,1,1
603,1,2
604,1,1
605,1,17
606,1,1
607,1,12
608,1,4
609,1,8
610,1,3
611,1,118
612,1,1
613,1,1
614,1,1
615,1,7
616,1,2
617,1,4
618,1,2
619,1,1
620,1,1
621,1,2
622,1,13
623,1,1
624,1,1
625,1,1
626,1,41
627,1,1
628,1,3
629,1,1
630,1,2
631,1,1
632,1,1
633,1,181
634,1,1
635,1,4
636,1,3
637,1,2
638,1,36
639,1,3
640,1,1
641,1,2
642,1,1
643,1,9
644,1,16
645,1,1
646,1,41
647,1,1
648,1,2
649,1,4
650,1,6
651,1,1
652,1,1
653,1,1
654,1,1
655,1,1
656,1,34
657,1,1
658,1,5
659,1,5
660,1,1
661,1,3
662,1,2
663,1,8
664,1,1
665,1,5
666,1,1
667,1,2
668,1,1
669,1,87
670,1,11
671,1,2
672,1,3
673,1,1
674,1,3
675,1,7
676,1,1
677,1,1
678,1,1
679,1,1
680,1,1
681,1,1
682,1,1
683,1,1
684,1,1
685,1,1
686,1,21
687,1,1
688,1,1
689,1,1
691,1,1
692,1,1
693,1,1
694,1,1
695,1,1
696,1,288
697,1,7715
698,1,1
699,1,1
700,1,1
701,1,1
702,1,1
703,1,1
704,1,1
705,1,1
706,1,1
707,1,3
708,1,14
709,1,1
710,1,1
711,1,22
712,1,2
713,1,43
714,1,2
715,1,3
716,1,1
717,1,1
718,1,28
719,1,6
720,1,1
721,1,1
722,1,1
723,1,2
724,1,95
725,1,1
726,1,6
727,1,1
728,1,1
729,1,3
730,1,2
731,1,1
732,1,1
733,1,6
734,1,4
735,1,1
736,1,1
737,1,2
738,1,5
739,1,2
740,1,3
741,1,1
742,1,1
743,1,2
744,1,1
745,1,1
746,1,1
747,1,1
748,1,6
749,1,1
750,1,1
751,1,1
752,1,13
753,1,318
754,1,1
755,1,1
756,1,2
757,1,1
758,1,1
759,1,1
760,1,1
761,1,1
762,1,36
763,1,2
764,1,4
765,1,1
766,1,1
767,1,1
768,1,1
769,1,1
770,1,1
771,1,1
772,1,1
773,1,2
774,1,1
775,1,24
776,1,1
777,1,2
778,1,1
779,1,1
780,1,1
781,1,5
782,1,1
783,1,1
784,1,4
785,1,6
786,1,1
787,1,2
788,1,2
789,1,4
791,1,37
792,1,2
793,1,1
794,1,1
795,1,63342
796,1,1
797,1,2
798,1,1
799,1,5
800,1,9
801,1,1
802,1,1
803,1,2
804,1,2
805,1,2
806,1,1
807,1,7
808,1,2
809,1,2
810,1,26
811,1,1
812,1,3
813,1,1
814,1,1
815,1,4
816,1,1
817,1,1
818,1,13
819,1,12
820,1,4
821,1,3
822,1,1
823,1,2
824,1,179
825,1,1
826,1,1
827,1,773
828,1,1
829,1,1
832,1,1
833,1,1
834,1,12
835,1,1
836,1,1
837,1,1
838,1,1
839,1,1
840,1,1
841,1,1
842,1,2
843,1,23
844,1,6
845,1,39
846,1,2
847,1,1
848,1,1
849,1,1
850,1,53
851,1,3
852,1,1
853,1,1
854,1,1
855,1,1
856,1,1
857,1,5
858,1,1
859,1,1
860,1,2
861,1,1
862,1,1
863,1,3
864,1,1
865,1,7
866,1,2
867,1,3
868,1,2
869,1,1
870,1,1
871,1,1
872,1,6
873,1,5
874,1,1
875,1,1
876,1,2
877,1,1
878,1,4
879,1,2
880,1,11
881,1,3
882,1,1
883,1,1
884,1,1
885,1,1
886,1,1
887,1,1
888,1,1
889,1,1
890,1,1
891,1,1
892,1,1
893,1,1
894,1,5
895,1,1
896,1,10
897,1,2
898,1,5
899,1,5
900,1,1
901,1,1
902,1,1
903,1,1
904,1,1
905,1,1
906,1,1
907,1,1
908,1,1
909,1,225
910,1,2
911,1,1
912,1,1
913,1,2
914,1,15
915,1,8
916,1,1
917,1,1
918,1,1
919,1,8
920,1,1
921,1,1
922,1,2
923,1,2
924,1,1
925,1,2
926,1,2
927,1,1
928,1,1
929,1,1
930,1,1
931,1,1
932,1,2
933,1,6
934,1,1
935,1,1
936,1,29
937,1,2
938,1,2
939,1,1
940,1,1
941,1,1
942,1,1
943,1,1
945,1,1
946,1,3
947,1,23
948,1,12
949,1,1
950,1,2
951,1,2
952,1,4
953,1,3
954,1,3
955,1,1
956,1,2
957,1,1
958,1,1
959,1,1
960,1,1
961,1,8
962,1,1
963,1,3
964,1,1
965,1,2
966,1,4
967,1,1
968,1,1
969,1,1
970,1,1
971,1,1
972,1,1
973,1,1
974,1,1
975,1,1
976,1,1
978,1,2
979,1,1
980,1,1
981,1,1
982,1,1
983,1,1
984,1,1
985,1,1
986,1,2
987,1,1
988,1,3
989,1,1
991,1,1
992,1,1
993,1,1
994,1,1
995,1,1
996,1,1
997,1,1
998,1,12
999,1,1
1000,1,2
1001,1,4
1002,1,1
1004,1,2
1005,1,121
1006,1,1
1007,1,16
1008,1,173
1009,1,95
1010,1,2
1011,1,1
1012,1,33
1013,1,1
1014,1,1
1015,1,1
1017,1,8
1018,1,2
1019,1,1
1020,1,1
1021,1,2
1022,1,3
1023,1,1
1024,1,1
1025,1,1
1026,1,9
1027,1,1
1028,1,4
1029,1,1
1030,1,1
1031,1,114
1032,1,1
1033,1,1
1034,1,1
1035,1,1
1036,1,13
1037,1,1
1038,1,2
1039,1,2
1040,1,1
1041,1,182
1042,1,1
1043,1,1
1044,1,1
1045,1,3
1046,1,3
1048,1,1
1049,1,1
1050,1,1
1051,1,1
1052,1,1
1053,1,1
1054,1,2
1055,1,1
1056,1,5
1057,1,2
1058,1,1
1059,1,1
1061,1,2
1062,1,1
1063,1,1
1064,1,1
1065,1,1
1066,1,24
1067,1,1
1068,1,19
1069,1,1
1070,1,1
1071,1,1
1072,1,5
1073,1,3
1074,1,1
1075,1,1
1076,1,1
1077,1,1
1078,1,1
1079,1,1
1080,1,2
1081,1,1
1082,1,2
1083,1,1
1084,1,1
1085,1,1
1086,1,1
1087,1,1
1089,1,7
1090,1,1
1091,1,31
1092,1,1
1093,1,1
1094,1,38
1095,1,1
1096,1,5
1097,1,2
1098,1,1
1099,1,1
1100,1,1
1101,1,1
1102,1,1
1103,1,25
1104,1,3
1105,1,1
1106,1,1
1107,1,20
1108,1,1
1109,1,4510
1110,1,12
1111,1,5
1112,1,1
1113,1,1
1114,1,24
1115,1,1
1116,1,1
1117,1,1
1118,1,40
1119,1,1
1120,1,1
1121,1,1
1122,1,14
1123,1,13
1124,1,1
1125,1,1
1126,1,1
1127,1,1
1128,1,1
1130,1,1
1131,1,1
1132,1,5
1133,1,1
1134,1,10
1135,1,1
1137,1,2
1138,1,4
1139,1,1
1140,1,450
1141,1,6
1143,1,6
1144,1,1
1145,1,1
1146,1,1
1147,1,2
1148,1,2
1149,1,5
1151,1,1
1152,1,1
1153,1,3
1154,1,1
1155,1,1
1156,1,1
1157,1,2
1158,1,1
1159,1,3
1160,1,1
1161,1,12
1162,1,1
1163,1,1
1164,1,3
1165,1,2
1166,1,1
1167,1,1
1168,1,1
1169,1,2
1170,1,1
1171,1,2
1172,1,2
1173,1,2
1174,1,1
1175,1,1
1176,1,2
1177,1,1
1178,1,2
1179,1,1
1180,1,2
1181,1,9
1182,1,1
1183,1,2
1184,1,1
1185,1,1
1186,1,1
1187,1,3
1188,1,8
1189,1,2
1190,1,1
1191,1,2
1192,1,7
1193,1,1
1195,1,6
1196,1,1
1197,1,10
1198,1,3
1199,1,1
1200,1,1
1201,1,4
1202,1,4
1203,1,1
1204,1,5
1205,1,4
1206,1,2
1207,1,3
1208,1,2
1209,1,2
1210,1,2
1211,1,1
1212,1,2
1213,1,1
1214,1,1
1215,1,2
1216,1,1
1217,1,23
1218,1,1
1219,1,24
1220,1,1
1221,1,1
1222,1,3
1223,1,1
1224,1,3
1225,1,2
1226,1,1
1227,1,1
1228,1,1
1229,1,1
1230,1,1
1231,1,1
1232,1,1
1233,1,1
1234,1,1
1235,1,1
1236,1,5
1237,1,1
1238,1,1
1239,1,2
1240,1,1
1241,1,24
1242,1,2
1243,1,1
1244,1,1
1245,1,30
1246,1,1
1247,1,2
1248,1,1
1250,1,2
1251,1,7
1252,1,3
1253,1,1
1254,1,5
1255,1,10
1256,1,2
1257,1,3
1258,1,1
1259,1,1
1260,1,2
1261,1,1
1262,1,5
1263,1,3
1264,1,20
1265,1,1
1266,1,1
1267,1,25
1268,1,1
1269,1,195
1270,1,1
1272,1,3
1273,1,1
1274,1,1
1275,1,1
1276,1,1
1277,1,14
1279,1,12
1280,1,2
1281,1,1
1282,1,1
1283,1,1
1284,1,6
1285,1,1
1286,1,1
1287,1,1
1289,1,1
1290,1,2
1291,1,5
1292,1,1
1293,1,38
1294,1,1
1295,1,2
1296,1,1
1297,1,1
1298,1,1
1299,1,46
1300,1,41
1301,1,1
1302,1,1
1303,1,2
1304,1,1
1305,1,1
1306,1,1
1307,1,97
1308,1,6
1309,1,1
1310,1,1
1311,1,1
1312,1,1
1313,1,1
1314,1,1621
1315,1,15
1316,1,1
1317,1,5
1318,1,1
1319,1,1
1320,1,2
1321,1,92
1322,1,1
1323,1,1
1324,1,1
1325,1,1
1326,1,3
1327,1,78
1328,1,2
1329,1,4
1330,1,6
1331,1,43
1332,1,1
1333,1,62
1334,1,1
1335,1,6
1336,1,19
1337,1,1
1338,1,1
1339,1,2
1340,1,1
1341,1,1
1342,1,6
1343,1,5
1344,1,44
1345,1,1
1346,1,1
1347,1,2
1348,1,2
1349,1,2
1351,1,25
1352,1,2
1353,1,7
1354,1,1
1355,1,1
1356,1,3
1357,1,1
1358,1,1
1359,1,1
1360,1,5
1361,1,2
1362,1,1
1363,1,1
1364,1,2
1365,1,3
1366,1,2
1367,1,1
1368,1,2
1369,1,100
1370,1,1
1371,1,1
1372,1,1
1373,1,1
1374,1,1
1375,1,1
1376,1,4
1377,1,1
1378,1,2
1379,1,7
1380,1,2
1381,1,1
1382,1,7
1383,1,2
1384,1,2
1385,1,1
1386,1,1
1387,1,4
1388,1,1
1389,1,2
1390,1,1
1391,1,1
1392,1,1
1393,1,2
1394,1,1
1395,1,3
1396,1,1
1397,1,1
1398,1,1
1399,1,15
1400,1,15
1401,1,1
1402,1,1
1403,1,1
1404,1,1
1405,1,2
1406,1,4
1407,1,4
1408,1,1
1409,1,1
1410,1,1
1411,1,3
1412,1,1
1413,1,2
1414,1,1
1415,1,1
1416,1,2
1417,1,1
1418,1,5
1419,1,1
1420,1,1
1421,1,1
1422,1,1
1423,1,56
1424,1,4
1425,1,1
1426,1,1
1427,1,1
1428,1,23
1429,1,1
1430,1,1
1431,1,1
1432,1,36
1433,1,16
1434,1,1
1435,1,8
1436,1,5
1437,1,2
1438,1,1
1439,1,1
1440,1,1
1441,1,1
1442,1,22
1444,1,3
1445,1,1
1446,1,1
1447,1,4
1448,1,3
1449,1,1
1450,1,1
1451,1,49
1452,1,4
1453,1,1
1454,1,1
1455,1,2
1456,1,2
1457,1,1
1458,1,11
1459,1,33
1460,1,2
1461,1,1
1462,1,5
1463,1,1
1464,1,1
1465,1,3
1466,1,1
1467,1,1
1468,1,1
1469,1,5
1470,1,1
1471,1,3
1472,1,5
1473,1,1
1474,1,1
1475,1,1
1476,1,1
1477,1,1
1478,1,7
1479,1,1
1480,1,1
1481,1,1
1482,1,1
1483,1,34
1484,1,1
1485,1,1
1486,1,1
1487,1,1
1488,1,1
1489,1,1
1490,1,1
1491,1,2
1492,1,2
1493,1,1
1494,1,1
1495,1,1
1496,1,1
1497,1,1
1498,1,2
1499,1,6
1500,1,2
1501,1,1
1502,1,1
1503,1,1
1504,1,1
1505,1,1
1506,1,1
1507,1,1
1508,1,1
1509,1,1
1510,1,12
1511,1,1
1512,1,2
1513,1,2
1514,1,1
1515,1,2
1516,1,1
1517,1,463
1518,1,1
1519,1,1
1520,1,1
1521,1,1
1522,1,7
1523,1,5
1524,1,1
1526,1,2
1527,1,1
1528,1,1
1529,1,1
1530,1,1
1531,1,1
1533,1,1
1534,1,1
1535,1,1
1536,1,1
1537,1,2
1538,1,7
1539,1,1
1540,1,55
1541,1,2
1542,1,1
1543,1,1
1544,1,1
1545,1,3
1546,1,1
1547,1,1
1548,1,6
1549,1,13
1550,1,1
1551,1,1
1552,1,2
1553,1,1
1554,1,1
1555,1,10
1556,1,5
1557,1,1
1558,1,42
1559,1,5924
1560,1,3
1561,1,18
1562,1,5
1563,1,1
1564,1,1
1565,1,1
1566,1,6
1567,1,1
1568,1,5
1569,1,2
1570,1,1
1571,1,8
1572,1,1
1573,1,1
1574,1,1
1575,1,1
1576,1,1
1577,1,1
1578,1,2
1579,1,91
1580,1,1
1581,1,1
1583,1,1
1584,1,1
1585,1,2
1586,1,1
1587,1,2
1588,1,1
1589,1,1
1590,1,1
1591,1,1
1592,1,1
1593,1,1
1594,1,1
1595,1,2
1596,1,1
1597,1,1
1598,1,1
1599,1,1
1600,1,1
1601,1,2
1602,1,2
1603,1,2
1604,1,32
1605,1,1
1606,1,2
1607,1,1
1608,1,1
1609,1,8
1610,1,1
1611,1,81
1612,1,2
1613,1,18
1614,1,4
1615,1,13
1616,1,93
1617,1,1
1618,1,7
1619,1,17
1620,1,4
1621,1,1
1623,1,9
1624,1,1
1625,1,4
1626,1,18
1627,1,170
1628,1,1
1629,1,3
1630,1,1
1631,1,1
1632,1,2
1633,1,1
1634,1,1
1635,1,2
1636,1,1
1637,1,3
1638,1,11
1639,1,1
1640,1,3
1641,1,1
1642,1,158
1643,1,1
1644,1,3
1645,1,7
1646,1,3
1647,1,1
1648,1,1
1649,1,1
1650,1,1
1651,1,1
1652,1,1
1653,1,1
1654,1,1
1655,1,12
1656,1,2
1657,1,1
1658,1,9
1659,1,1
1660,1,27
1661,1,1
1662,1,1
1663,1,1
1664,1,2
1665,1,1
1666,1,1
1667,1,45
1668,1,1
1669,1,1
1670,1,2
1672,1,3
1673,1,2
1674,1,42
1675,1,1
1676,1,3
1677,1,1
1678,1,1
1679,1,1
1680,1,63
1681,1,1
1682,1,1
1683,1,1
1684,1,36
1685,1,1
1686,1,3
1687,1,1
1688,1,2
1689,1,4
1690,1,64
1691,1,1
1692,1,2
1693,1,1
1694,1,1
1695,1,1
1696,1,1
1698,1,1
1699,1,2
1700,1,1
1701,1,1
1702,1,2
1703,1,1
1704,1,17
1705,1,1
1706,1,1
1707,1,43
1708,1,5
1709,1,10
1710,1,3
1711,1,1
1712,1,1
1713,1,1
1714,1,11
1715,1,9
1716,1,13
1717,1,1
1718,1,1
1719,1,5
1720,1,1
1721,1,1
1722,1,4
1724,1,56
1725,1,2
1726,1,1
1727,1,16
1728,1,2
1729,1,1
1730,1,1
1731,1,411
1732,1,9
1733,1,1
1734,1,37
1735,1,2
1736,1,11
1737,1,1
1738,1,1
1739,1,2
1740,1,1
1741,1,3
1742,1,1
1743,1,1
1744,1,1
1745,1,1
1746,1,2
1747,1,1
1748,1,1
1749,1,1
1750,1,3
1751,1,364
1752,1,111
1753,1,2
1754,1,1
1755,1,1
1756,1,1
1757,1,1
1758,1,1
1759,1,249
1760,1,8
1761,1,1
1762,1,1
1763,1,2
1764,1,1
1765,1,1
1766,1,6
1767,1,1
1768,1,3
1769,1,1
1770,1,2
1771,1,1
1772,1,1
1773,1,1
1774,1,1
1775,1,1
1776,1,6
1777,1,1
1778,1,1
1779,1,1
1780,1,3
1781,1,1
1782,1,1
1783,1,1
1784,1,1
1785,1,1
1786,1,5
1787,1,1
1788,1,4
1789,1,5
1790,1,1
1791,1,1
1792,1,2
1793,1,1
1794,1,2
1795,1,9
1796,1,1
1797,1,3
1798,1,2
1799,1,1
1800,1,2
1801,1,1
1802,1,2
1803,1,3
1804,1,1
1805,1,1
1806,1,10
1807,1,1
1808,1,1
1809,1,1
1810,1,1
1811,1,3
1812,1,2
1813,1,1
1814,1,16
1815,1,1
1816,1,1
1817,1,1
1818,1,1
1819,1,1
1820,1,1
1821,1,10
1822,1,514
1823,1,8
1824,1,1
1825,1,1
1826,1,4
1827,1,6
1828,1,3
1829,1,1
1830,1,440
1831,1,1
1832,1,2
1833,1,1
1834,1,1
1835,1,5
1836,1,1
1837,1,1
1838,1,1
1839,1,3
1840,1,2
1841,1,1
1842,1,1
1843,1,7
1844,1,1
1845,1,1
1846,1,1
1847,1,1
1848,1,4
1849,1,3
1850,1,2
1851,1,3
1852,1,1
1853,1,2
1854,1,8
1855,1,1
1856,1,1
1857,1,122
1858,1,1
1859,1,3
1860,1,1
1861,1,4
1862,1,1
1863,1,1
1864,1,1
1865,1,4
1866,1,65
1867,1,3
1868,1,1
1869,1,16
1870,1,3
1871,1,1
1872,1,7
1873,1,1
1874,1,1
1875,1,1
1876,1,1
1877,1,2
1878,1,1
1879,1,1
1880,1,2
1881,1,56
1882,1,1
1883,1,6
1884,1,1
1885,1,1
1886,1,1
1887,1,4
1888,1,8
1889,1,1
1890,1,7
1891,1,1
1892,1,1
1893,1,14
1894,1,13
1895,1,5
1896,1,7
1897,1,23
1898,1,1
1899,1,1
1900,1,1
1901,1,3
1902,1,24
1904,1,1
1905,1,1
1906,1,203
1907,1,1
1908,1,2
1909,1,6
1910,1,1
1911,1,1
1912,1,1
1913,1,1
1914,1,1
1915,1,1
1916,1,1
1918,1,6
1919,1,13
1920,1,4
1921,1,2
1922,1,4
1923,1,1
1924,1,3
1925,1,2
1926,1,6
1927,1,2
1928,1,3
1929,1,1
1930,1,225
1931,1,1
1932,1,1
1933,1,36
1934,1,2
1935,1,29
1936,1,9
1937,1,1
1938,1,3
1939,1,2
1940,1,924
1941,1,2
1942,1,1
1943,1,39
1944,1,46
1945,1,4
1946,1,8
1947,1,8
1948,1,1
1949,1,1
1950,1,1
1951,1,4
1952,1,1
1953,1,11
1954,1,2
1955,1,1
1956,1,1
1957,1,1
1958,1,1
1959,1,1
1960,1,2336
1961,1,1
1962,1,2
1963,1,2
1964,1,6
1965,1,1
1966,1,3
1967,1,4
1968,1,1
1969,1,1
1970,1,228
1971,1,1
1972,1,1
1973,1,2
1974,1,1
1975,1,1
1976,1,2
1977,1,88
1978,1,1
1979,1,1
1980,1,1
1981,1,1
1982,1,4
1983,1,3
1984,1,1
1985,1,3
1986,1,14
1987,1,1
1988,1,1
1989,1,2
1990,1,1
1991,1,1
1992,1,1
1993,1,1
1994,1,1
1995,1,8
1996,1,1
1997,1,1
1998,1,1
1999,1,3
2000,1,1
2001,1,35
2002,1,17
2003,1,2
2004,1,1
2005,1,1
2006,1,1
2007,1,1
2008,1,665
2009,1,1
2010,1,1
2011,1,3
2012,1,1
2013,1,2
2014,1,8
2015,1,1
2016,1,2
2017,1,1
2018,1,1
2019,1,1
2020,1,1
2021,1,4
2022,1,2
2023,1,19
2024,1,1
2025,1,7
2026,1,18
2027,1,2
2028,1,2
2029,1,3
2030,1,3
2031,1,5
2032,1,1
2033,1,3
2034,1,13
2035,1,1
2036,1,2
2037,1,1
2038,1,1
2039,1,26
2040,1,2
2041,1,3
2042,1,437
2043,1,1
2044,1,96
2045,1,1
2046,1,1
2047,1,6
2049,1,1
2050,1,10
2051,1,1
2052,1,1
2053,1,1
2054,1,1
2055,1,1
2056,1,1
2057,1,40
2058,1,1
2059,1,1
2061,1,1
2062,1,2
2063,1,3
2064,1,1
2065,1,1
2066,1,1
2067,1,2
2068,1,1
2069,1,1
2070,1,1
2071,1,1
2072,1,639
2073,1,2
2074,1,1
2075,1,4
2076,1,7
2077,1,47
2078,1,1
2079,1,1
2080,1,1
2081,1,2
2082,1,8
2083,1,1
2084,1,1
2085,1,1
2086,1,1
2087,1,3
2088,1,91
2089,1,1
2090,1,1
2091,1,29
2092,1,1
2093,1,30
2094,1,145
2095,1,10
2096,1,2
2097,1,1
2098,1,43
2099,1,5
2100,1,1
2101,1,1
2102,1,91
2103,1,1
2104,1,3
2105,1,2
2106,1,1
2107,1,1
2108,1,1
2109,1,1
2110,1,4
2111,1,10
2112,1,3
2113,1,1
2114,1,3
2115,1,1
2117,1,1
2118,1,1
2119,1,9
2120,1,1
2121,1,1
2122,1,12
2123,1,5
2124,1,43955
2125,1,1
2126,1,2
2127,1,1
2128,1,1
2129,1,21
2130,1,1
2131,1,1
2132,1,1
2133,1,27
2134,1,1
2135,1,1
2136,1,1
2137,1,1
2138,1,14
2139,1,6
2140,1,1
2141,1,1
2142,1,1
2143,1,1
2144,1,1
2145,1,2
2146,1,1
2147,1,2
2148,1,1
2149,1,1
2150,1,7
2151,1,1
2152,1,7
2153,1,1
2154,1,2
2155,1,2
2156,1,301
2157,1,1
2158,1,3
2159,1,1
2160,1,3
2161,1,1
2162,1,1
2163,1,1
2164,1,4
2165,1,1
2166,1,29
2167,1,1
2168,1,2
2169,1,3
2170,1,1
2171,1,2
2172,1,2
2173,1,1
2174,1,1
2175,1,3
2176,1,1
2177,1,1
2178,1,3
2179,1,12
2180,1,1
