integrated_row_id,global_participant_key,dataset_source,source_survey,country_model,country_model_grouped,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,dim_financial,dim_security,dim_competence,dim_autonomy,dim_physiological,dim_relatedness,dim_stimulation,dim_popularity,dim_meaning
96,rv__5daae19f8a06b60016d1bc32,rv,decision,IT,IT,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.6002457039395129,1.2743627844916947,1.6406618234588435,0.6862149046663667,0.43393346601569527,1.4575213048627944,1.260130304161194,1.3254764216333799,1.1681777578039092
97,rv__5db643d245c296000bdf256b,rv,decision,PT,PT,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.7513969089121597,0.3017724282297293,0.24799783706486378,0.25408729588112833,1.019285759014537,0.9674926914655291,1.0750234937871994,0.8127592413407658,0.4691557754994457
99,rv__5dde680c40460edc4a5dc1a2,rv,decision,CZ,CZ,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.6195011408014037,0.9990030272569649,0.9435526883758661,0.5483681016510904,0.7060277806706814,1.3190921291255933,1.6675774316501013,1.2957016055757937,1.3621363231276156
101,rv__5dea7920381d631928f04be5,rv,decision,FR,FR,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.3999797758113493,0.19761171691959245,0.5129586250464158,0.532150206382888,0.6364208225609974,0.8625997064164859,0.47853848366820323,1.3254764216333799,0.8127291735926724
103,rv__5e06667850221303e42bdfc4,rv,decision,CZ,CZ,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.912220074292214,0.6171325610408892,0.5390266313647137,0.4288551495972831,0.772418643752272,0.6910079330511107,1.1073890343023847,0.39616562475474304,2.0934343834466476
104,rv__5e1f3d1426d9742781af7332,rv,decision,DE,DE,25_34,female,student,usable_partial,TRUE,TRUE,31,0.623687310585831,0.7243107134180103,0.8417848436933477,0.28711158348135746,0.07783815591289137,0.5864338850914359,1.1341901746776757,0.7153181469501134,0.23746421490178873
105,rv__5e35394d2149184e1a3d0450,rv,decision,GB,GB,25_34,female,employed,usable_partial,TRUE,TRUE,31,0.8767218449784335,1.4245203119106584,0.4422891683455981,0.9827060428843265,0.44222035469607224,0.8258416032953442,1.2995747580881782,1.1790809795166484,0.6595003763635603
107,rv__5e440e4f19962228cf949247,rv,decision,FR,FR,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.5989590889852706,0.7006731683854562,0.7844972136779012,0.9848987236432327,0.7948805323801226,0.2800296901506061,0.32123657332215866,0.8211995922266869,0.6772826537474299
108,rv__5e4f73d0ca55663b5b9d18b0,rv,decision,FR,FR,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.4826110371920521,1.0135703586699885,0.37880481481863104,0.5637255345036621,0.22867175509128645,0.616860378943978,1.0954272379107073,1.0328848224502458,0.496917317663683
111,rv__5e5cc9ce92d80948da643ebc,rv,decision,IT,IT,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.4246529718987729,0.950301816319389,0.6775632221978511,0.6056905206294252,1.100284319078352,0.8676831113668942,1.5555397521805578,1.0609563132562811,0.2637151159926389
112,rv__5e6e14f53c76d23b934a67f3,rv,decision,IT,IT,25_34,female,student,usable_complete,TRUE,TRUE,32,0.882280913036657,0.6261520571011546,0.4204200944619747,0.5877926236583095,0.581322889161101,0.6144796589519153,0.5679859490223891,0.7119082259371321,0.5967685369150529
114,rv__5e8244d17412d49657c3e6d8,rv,decision,DE,DE,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.32921696935250594,0.18530533422034293,0.5446740910830916,0.3532453007418729,0.31353270661168514,0.7053093471958383,0.23565032000060457,0.4421363986055429,0.6256322321521276
115,rv__5e86116068b86421a020e345,rv,decision,PT,PT,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.3032731697779173,0.5458259339303678,0.5259682545020075,0.43132974528169105,0.13017982216215263,0.5145228233367274,0.46705259263841786,0.3743292232249703,0.923495931312428
116,rv__5e86e0a50a340d32316afe9d,rv,decision,LV,LV,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.8185104069595959,1.163748514151092,0.92504433655338,0.8246355199276257,0.4366897331663305,0.8393671913983864,0.20872298849072324,0.7539685795414464,2.1762197425766634
117,rv__5e8b11aaa9b690000bb6ae1f,rv,concerns2;decision,PL,PL,45_54,female,employed,usable_complete,TRUE,TRUE,32,0.9257164743716533,0.5294659757811825,0.7266780111501265,0.3053569154755061,0.8156832345490506,0.698168207688276,0.7022641283799881,0.1932212892330147,0.471784008006965
118,rv__5e8f740429529124dfc3e7a5,rv,decision,PL,PL,25_34,male,student,usable_complete,TRUE,TRUE,32,0.3190160112012489,0.9448795148984891,0.11821621750166443,0.42200868333557784,0.7582436438047985,0.7327051992477545,0.32035900480408996,0.4296386068162024,0.2089238774006231
119,rv__5e92267dcc3d6c553eb8c817,rv,decision,PL,PL,25_34,male,employed,usable_partial,TRUE,TRUE,29,0.6561152603922237,0.6980106511275285,0.8280314462418535,0.5409348043696759,0.052002233615202065,0.7341769048365913,1.0045988269419022,0.7107405588537804,0.9074195447648016
121,rv__5e9c3ff1cf719d151612648f,rv,concerns2;decision;energy_crisis;poverty,IT,IT,55_64,female,unknown,usable_complete,TRUE,TRUE,32,0.9250296844169457,1.3805810942334549,1.2303235884632524,1.0938899500566297,1.1013904433843003,1.3323115997927335,1.0119257406406288,1.3191651337694306,1.4565478924376325
122,rv__5ea693e4c7977b01157ba82c,rv,decision,AT,AT,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.5277304194892695,0.7832608881794146,1.1249992501747597,1.7767851793137512,1.615927376077758,1.296305247179548,1.5721141379883457,1.191232786893339,1.6934226793926925
123,rv__5ea8010daf54da1e951b8861,rv,decision,PL,PL,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5941891916884809,0.4371767717094615,0.9189349471203323,0.5901007726171517,0.5973526479831165,0.8270641329195065,0.5981829308403124,0.8363098732355728,0.9010748528785045
125,rv__5eb29fdddac67500082c1089,rv,decision,GB,GB,45_54,male,other,usable_complete,TRUE,TRUE,32,1.2578681722793867,0.841214253484591,1.3290800286674957,1.1653342922781122,1.2622814392059825,0.9895346655380823,0.6802196798499853,0.7236988170898158,0.6920982046178099
126,rv__5eb71d89ed8104645e640ad7,rv,decision,GR,GR,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,0.4336327860613725,0.9841979028517144,1.173724919424658,0.7010586825498363,0.08526508852068734,1.3260049194883028,0.9993343760178105,1.3254764216333799,1.6358529818375207
128,rv__5ec96e3609117f0a67231842,rv,decision,IE,IE,55_64,male,employed,usable_complete,TRUE,TRUE,32,1.0549549311131843,0.9413859188872502,1.1955226803526275,0.9083844789571703,1.0209449454734594,0.43164831590665964,0.494133587017548,0.8958719459735812,1.5304323615781474
129,rv__5eda1423dd2241017d85fd44,rv,decision,FI,FI,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.6349865512118591,0.6865648391856082,0.3899383267541606,0.38164046330799745,0.0750818887622562,0.8562634546252894,0.52848954616653,0.4722524157250652,0.9904620988185776
130,rv__5ee93e0226f9f0167b877dbe,rv,decision,GB,GB,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.41503253484405,0.8871952549894186,0.5239203445619145,0.8828376302630638,0.833056242296146,0.636540914843702,0.33174318189350127,0.8977323641102873,0.5192983510736652
131,rv__5eff6065cc8d32014292657f,rv,decision,GB,GB,35_44,female,employed,usable_partial,TRUE,TRUE,30,0.4968730596749132,0.7724484252070934,0.5404725621324069,0.5817561892981086,1.1592627311633035,1.2171506169120545,1.5402245028350525,1.3254764216333799,0.9416116163746966
133,rv__5f01b7e94738d231487f2911,rv,decision,CZ,CZ,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.7097636045012183,1.0999260503279427,1.0705739014681122,0.8751588907188768,0.17633008884202517,0.5880922991460755,1.2202099448723178,0.2623846182223728,1.3201638946510525
135,rv__5f10d13957b4763f401690e5,rv,decision,GB,GB,35_44,female,employed,usable_complete,TRUE,TRUE,32,1.405961199989218,1.4699751287774674,1.409647955740466,1.1768843559188984,1.615927376077758,1.6134488241969795,1.0142479622071396,1.385034969832772,1.3524400710795927
137,rv__5f21ff288900cb4709dd49aa,rv,decision,IT,IT,65_plus,female,employed,usable_complete,TRUE,TRUE,32,0.8960649799621961,0.9385562405244361,0.8882117981617182,0.6469623590463855,1.0592319768934702,0.9138907016143953,0.6182867257480176,1.2664093219872075,0.7695444734281786
138,rv__5f280cc370354e08a8f2895c,rv,decision,GB,GB,45_54,female,other,usable_complete,TRUE,TRUE,32,1.1430656990383183,1.1525834296160187,1.3342430970351171,1.0835857858020785,0.8988940432247625,1.2794811891661588,0.5221938638551209,1.3254764216333799,0.6251890797707006
139,rv__5f2af36061a10a452cd8dc4e,rv,decision,GB,GB,25_34,female,employed,usable_complete,TRUE,TRUE,32,1.6063560446813732,0.5232653629442973,0.8837651952745335,0.8930257611673831,1.2054039542289403,1.3371012711604977,0.8526407881834827,1.4173230419171454,1.769328408501617
140,rv__5f2dcc4c7989510ff7699cab,rv,decision,DK,DK,25_34,female,student,usable_partial,TRUE,TRUE,31,0.6746392800657791,0.6485140204216235,0.8549726163472051,1.3028886427523159,1.8652257773425798,1.6266641033171951,1.0229876752373968,1.1302824988110711,1.6358529818375207
142,rv__5f4c175e219f12824882c23d,rv,decision,PL,PL,18_24,male,student,usable_complete,TRUE,TRUE,32,1.0381795437609624,0.8913524690235844,0.8998636791849435,0.5633361936125822,0.381591799766434,0.8255981452213333,0.6415584570233909,1.1246151258068093,0.6099960957097562
143,rv__5f4d6c27b03547a378fcb44a,rv,decision,GR,GR,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.5284982242627907,0.37143204440313493,0.621398987409924,0.5471058908440448,0.8239701232294275,0.5959961414481667,0.8082021768961752,0.6132574302174518,0.6818458117053982
144,rv__5f5b1fe3c6a95e22e2af8908,rv,decision,GB,GB,55_64,female,employed,usable_complete,TRUE,TRUE,32,0.7296495506954631,0.1695895694078958,0.25735440312135394,0.7199474915051896,0.3843571105313049,0.7124715614477866,0.5121631606456704,0.9243254539521446,0.7280879705572595
146,rv__5f632ea32e85353d93872c67,rv,decision;energy_crisis,HU,HU,25_34,male,unknown,usable_complete,TRUE,TRUE,32,0.7387215427389087,0.8408002300208341,0.2697940380675715,0.30643703855239174,0.3887725641408626,0.7091937011628214,1.414913941582675,0.6519761698217457,0.5989599253619797
147,rv__5f6cd5ce1758e90f12ae1123,rv,decision,PT,PT,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.3418641089658767,0.3051560280650932,0.1912243035975972,0.32772857941634204,0.6761480030492708,0.5566654640036084,0.05746876016916008,0.5194110729231379,0.4753547575951241
150,rv__5f8c0f0018ada633f6d834e9,rv,decision,GR,GR,35_44,male,employed,usable_partial,TRUE,TRUE,31,1.0036131824267784,0.6722017752984363,0.7691220491573834,0.9877040135193236,0.5868535106908428,1.4951702782864604,1.4384655268618873,1.3254764216333799,0.6348407464244917
151,rv__5f92f97ed0f407056dfd3268,rv,decision,FR,FR,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.6952422964902658,0.4725045929808462,0.8499539597699276,1.0064301094994705,0.4226441419513158,0.8810439719947716,0.3025254825340206,1.074919762789973,0.4146193342893585
153,rv__5fa7c31cb18ef755c9d84b5a,rv,decision,GR,GR,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,0.4960117674473876,0.4668495894681682,0.41396424573708407,0.24941386918974462,0.5660417649076791,0.3343080473408174,0.5930944360623103,0.5489138111983223,0.1025441073333475
154,rv__5fabbdb69389ea01dd402172,rv,decision,NA,UNKNOWN,unknown,unknown,unknown,usable_complete_limited_metadata,TRUE,TRUE,32,0.5000700801017666,0.39196636931756523,0.4271805922308438,0.9430509267088917,0.3326852659359263,0.7159676650680006,0.0998331501768845,0.8317323002634873,0.7081179134142324
155,rv__5fb2d087a956be967181e2d1,rv,decision,PL,PL,25_34,female,unemployed,usable_complete,TRUE,TRUE,32,0.9471135898984651,0.3863714523562943,0.6062098229252677,0.2704008043655726,0.3843571105313049,0.36634999949939007,0.755484841186357,0.3834223182685131,1.1786313743004746
156,rv__5fbbc75f884010d82bf37532,rv,decision;energy_crisis;poverty,PL,PL,25_34,male,unknown,usable_complete,TRUE,TRUE,32,0.6857059673592074,0.9632468622293314,0.3693680264771003,1.306657379452967,0.6853273563915051,0.91754323642058,1.105500329608962,0.6024547663456643,0.7429051624096262
158,rv__5fd2adf66655bf09907c7056,rv,decision,NL,NL,25_34,male,employed,usable_partial,TRUE,TRUE,31,0.806463510012289,0.7657852844096822,0.47720023141188755,1.4545804540214238,0.6447167548556102,0.9459920286444092,1.0142479622071396,1.3254764216333799,0.1375717562605097
159,rv__5fe328a0a53c57f645dc0b19,rv,decision;energy_crisis;poverty,IT,IT,35_44,male,unknown,usable_complete,TRUE,TRUE,32,0.6578804335861473,0.4366733536691135,0.6142135537260114,0.28027705164305844,0.4068189991591554,0.7354967182485546,0.4068546803606241,0.7120643085055778,0.5600120236952465
161,rv__600a9ab59e9b701db49fbec1,rv,decision,PT,PT,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.5646249546742951,0.8085945761299506,0.23896306969800518,0.2566101979649934,0.5075141370859502,0.39854462653630146,0.8725590665050276,0.21354956730624333,0.46664045965405654
162,rv__600c1969c144272a8e7edb05,rv,decision,FR,FR,45_54,male,employed,usable_complete,TRUE,TRUE,32,0.935851765046328,0.6277927602686227,0.8995502341852954,1.0523925611713458,0.7948805323801226,0.97754078463281,1.3492979155115408,1.1189477528025478,0.987230705102824
164,rv__60154af277ec314fd8fe1449,rv,decision,GB,GB,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.6525185751083291,0.5302819073706945,0.3342992822323351,0.3911093949157449,0.772418643752272,0.9285733276371028,0.7529665682617932,0.7171909503511535,0.7409299892921289
