analysis_sample,integrated_row_id,subsample,comparison_region,subsample_row_id,global_participant_key,dataset_source,source_survey,source_file,participant_key,prolific_id,identification_code,country_model,country_model_grouped,country_region_model,age_group_model,gender_model,employment_model,row_quality_final,usable_for_clustering,usable_for_main_analysis,n_det_valid,dim_autonomy,dim_competence,dim_financial,dim_meaning,dim_physiological,dim_popularity,dim_relatedness,dim_security,dim_stimulation
RENOVISOR,64,RENOVISOR,EUROPE,64,rv__5c8ec442bda58f00125002a3,rv,decision,Content_Export_RV-Decision_956.xlsx,5c8ec442bda58f00125002a3,5c8ec442bda58f00125002a3,NA,GB,GB,northern_europe,25_34,male,self_employed,usable_complete,TRUE,TRUE,32,1.4764884845343702,1.5848357752771571,1.7365896120640945,2.5952619509437644,0.87561661087783,1.1548669138439576,1.484078713548689,1.5704073852240896,1.1877398053469976
RENOVISOR,66,RENOVISOR,EUROPE,66,rv__5cadbee8470c560001de5739,rv,decision,Content_Export_RV-Decision_956.xlsx,5cadbee8470c560001de5739,5cadbee8470c560001de5739,NA,GB,GB,northern_europe,45_54,male,student,usable_complete,TRUE,TRUE,32,0.6540048210648371,0.824645393513038,1.2587419071983514,2.1862444503748084,1.4681119672339769,1.1025555587582465,0.8572413030823214,1.8776535135810686,0.61713415682911
RENOVISOR,69,RENOVISOR,EUROPE,69,rv__5cd53d40aeb4100001c18aa8,rv,decision,Content_Export_RV-Decision_956.xlsx,5cd53d40aeb4100001c18aa8,5cd53d40aeb4100001c18aa8,NA,IT,IT,southern_europe,35_44,female,employed,usable_partial,TRUE,TRUE,31,0.7820329657926919,0.5790206973118999,0.6323805508142313,0.5269739780417243,0.8039095517835069,0.4615721120884446,0.725854745570853,0.5635235588597147,0.4507623361426807
RENOVISOR,71,RENOVISOR,EUROPE,71,rv__5ce9462a90bfb10015ab205c,rv,decision,Content_Export_RV-Decision_956.xlsx,5ce9462a90bfb10015ab205c,5ce9462a90bfb10015ab205c,NA,GR,GR,southern_europe,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,0.3333002344582672,1.1901604409551139,1.3199806661215412,0.7697762236900442,0.7095597681098048,0.8952078650550243,0.692183965769811,0.957500499579265,1.090326364102962
RENOVISOR,73,RENOVISOR,EUROPE,73,rv__5cf101ea48405a0018415d09,rv,decision,Content_Export_RV-Decision_956.xlsx,5cf101ea48405a0018415d09,5cf101ea48405a0018415d09,NA,PL,PL,eastern_europe,45_54,female,employed,usable_partial,TRUE,TRUE,30,0.5846598101080446,0.45867579841254297,1.6485114172190212,0.6878440089314132,0.9204965780788124,0.6205313735755945,0.8686646706237415,0.3711624773694635,0.9290522204089985
RENOVISOR,74,RENOVISOR,EUROPE,74,rv__5cf510ccb0bafb00161ffd56,rv,decision,Content_Export_RV-Decision_956.xlsx,5cf510ccb0bafb00161ffd56,5cf510ccb0bafb00161ffd56,NA,GB,GB,northern_europe,25_34,female,employed,usable_partial,TRUE,TRUE,31,0.1936318434338431,0.6859410024165106,0.8788975484010881,0.1615728081229857,0.27890406438557497,0.33561487925313344,0.5225433907865129,0.7318259182552769,0.34202273444855213
RENOVISOR,75,RENOVISOR,EUROPE,75,rv__5cfc3dfaceb2d50019394664,rv,decision,Content_Export_RV-Decision_956.xlsx,5cfc3dfaceb2d50019394664,5cfc3dfaceb2d50019394664,NA,GR,GR,southern_europe,25_34,male,unemployed,usable_complete,TRUE,TRUE,32,0.8210764772925463,0.650763000329019,0.39521691377434315,0.5311807169832246,0.43163182007428885,0.3213760527558141,0.4412403356521349,0.43650436191395264,0.26856500052017895
RENOVISOR,76,RENOVISOR,EUROPE,76,rv__5d00d7e1a6d3c500194518f5,rv,decision,Content_Export_RV-Decision_956.xlsx,5d00d7e1a6d3c500194518f5,5d00d7e1a6d3c500194518f5,NA,NO,OTHER_COUNTRIES,northern_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.2184496955346444,0.9908446233164221,0.29230522231785955,0.4391538411962766,0.9238773569657108,0.5382803404324168,0.6066023491742831,0.30302703400686287,0.7320534349130816
RENOVISOR,79,RENOVISOR,EUROPE,79,rv__5d1f54b95538e6001a843293,rv,decision,Content_Export_RV-Decision_956.xlsx,5d1f54b95538e6001a843293,5d1f54b95538e6001a843293,NA,BE,BE,western_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,1.223130802963286,0.34855513197994087,1.0575613591014228,1.265642688338777,1.0428903912312095,0.6662940847436127,0.5327318883410913,0.4445548210628456,0.8933763856748294
RENOVISOR,80,RENOVISOR,EUROPE,80,rv__5d24b3cfa433c000166f91bf,rv,decision,Content_Export_RV-Decision_956.xlsx,5d24b3cfa433c000166f91bf,5d24b3cfa433c000166f91bf,NA,DE,DE,western_europe,25_34,male,self_employed,usable_complete,TRUE,TRUE,32,0.2632968399554968,0.6231593864412239,0.24672647510569368,0.1337835961975047,0.22667055958515836,0.2856461378766677,0.4003467585954034,0.7352814776898184,0.4242295060819917
RENOVISOR,81,RENOVISOR,EUROPE,81,rv__5d3873197860c8001a106e02,rv,decision,Content_Export_RV-Decision_956.xlsx,5d3873197860c8001a106e02,5d3873197860c8001a106e02,NA,HU,HU,eastern_europe,35_44,male,employed,usable_partial,TRUE,TRUE,30,1.59022337569272,1.3568161731738453,0.916776095231586,0.7154299877102925,1.5090191757224232,1.1548669138439576,1.1336485516910704,1.270057947232679,1.3710566946658937
RENOVISOR,82,RENOVISOR,EUROPE,82,rv__5d404c6a584cc80017e81001,rv,decision,Content_Export_RV-Decision_956.xlsx,5d404c6a584cc80017e81001,5d404c6a584cc80017e81001,NA,GB,GB,northern_europe,55_64,female,retired,usable_partial,TRUE,TRUE,31,0.275072562209669,0.4146355925240642,0.30558014203671646,0.719071468054251,1.2678239369059532,0.5691014625546841,1.0133354606417164,0.35425954122796655,1.3747646238760818
RENOVISOR,83,RENOVISOR,EUROPE,83,rv__5d542c3a5af5900019bc80c4,rv,decision,Content_Export_RV-Decision_956.xlsx,5d542c3a5af5900019bc80c4,5d542c3a5af5900019bc80c4,NA,GB,GB,northern_europe,45_54,female,self_employed,usable_complete,TRUE,TRUE,32,0.43661140946081267,0.5385150349951754,0.35218802484639034,0.6735876688669812,0.6600393935698619,0.7153951609007951,0.9232912263802906,0.7985247887517755,1.1532606156258007
RENOVISOR,85,RENOVISOR,EUROPE,85,rv__5d6558fa16871700012ea47b,rv,concerns2;decision;energy_crisis;poverty,Content_Export_RV-Concerns_2__166.xlsx;Content_Export_RV-Decision_956.xlsx;Content_Export_RV-Energy_Crisis_157.xlsx;Content_Export_RV-Poverty__96.xlsx,5d6558fa16871700012ea47b,5d6558fa16871700012ea47b,NA,SI,SI,southern_europe,55_64,female,employed,usable_complete,TRUE,TRUE,32,0.9520054846002294,1.0349943204566152,1.3414670198184533,0.625485266488195,1.5090191757224232,1.2137686481915986,0.7670568171922353,1.270057947232679,0.509939851387547
RENOVISOR,86,RENOVISOR,EUROPE,86,rv__5d6eb49ab682cc000173982b,rv,decision,Content_Export_RV-Decision_956.xlsx,5d6eb49ab682cc000173982b,5d6eb49ab682cc000173982b,NA,GR,GR,southern_europe,55_64,female,unemployed,usable_complete,TRUE,TRUE,32,0.9932990322502123,1.1811575490467436,0.4380836334504015,0.366112780161137,1.326201908920965,1.2873519777456397,1.1202093390320864,1.2535927138099232,1.223070480180537
RENOVISOR,88,RENOVISOR,EUROPE,88,rv__5d776e218a8d1d00166d36a6,rv,decision,Content_Export_RV-Decision_956.xlsx,5d776e218a8d1d00166d36a6,5d776e218a8d1d00166d36a6,NA,GB,GB,northern_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,0.1886696586679172,0.5350569347045911,0.25861012750341594,1.0312416706716891,0.6688969910449309,1.2365498315885062,1.3006555443770922,1.0600074383391405,0.393679632589082
RENOVISOR,91,RENOVISOR,EUROPE,91,rv__5d7e41aea60f7b00013cf1af,rv,decision,Content_Export_RV-Decision_956.xlsx,5d7e41aea60f7b00013cf1af,5d7e41aea60f7b00013cf1af,NA,PL,PL,eastern_europe,25_34,female,employed,usable_complete,TRUE,TRUE,32,0.6934689581136737,0.3572385497655737,0.6472601596550498,0.5448042346782992,1.3737950063824211,0.7478027041888544,0.5532735889360973,0.6570727366223247,0.5097955556860261
RENOVISOR,92,RENOVISOR,EUROPE,92,rv__5d8878251f684d0001737c56,rv,decision,Content_Export_RV-Decision_956.xlsx,5d8878251f684d0001737c56,5d8878251f684d0001737c56,NA,GB,GB,northern_europe,45_54,female,other,usable_partial,TRUE,TRUE,31,0.7145164438857623,0.4301981843829597,0.9794149730884779,0.7944118642832113,0.204483875030778,0.48729362799342046,0.5676290781608566,0.5638165922880503,0.03193035122496399
RENOVISOR,96,RENOVISOR,EUROPE,96,rv__5daae19f8a06b60016d1bc32,rv,decision,Content_Export_RV-Decision_956.xlsx,5daae19f8a06b60016d1bc32,5daae19f8a06b60016d1bc32,NA,IT,IT,southern_europe,35_44,female,self_employed,usable_complete,TRUE,TRUE,32,0.7622027496373578,1.693110122430879,0.8853752431432111,1.1196402370918852,0.5050972385123809,1.1548669138439576,1.457321065426375,1.8955860594979377,1.0203927266656951
RENOVISOR,97,RENOVISOR,EUROPE,97,rv__5db643d245c296000bdf256b,rv,decision,Content_Export_RV-Decision_956.xlsx,5db643d245c296000bdf256b,5db643d245c296000bdf256b,NA,PT,PT,southern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.2470071843482218,0.39588615212203593,0.9492862124677799,0.3169563038219351,0.7250605636911753,0.7104493521242807,0.9243278080879751,0.33817034310907185,1.0924211757942297
RENOVISOR,99,RENOVISOR,EUROPE,99,rv__5dde680c40460edc4a5dc1a2,rv,decision,Content_Export_RV-Decision_956.xlsx,5dde680c40460edc4a5dc1a2,5dde680c40460edc4a5dc1a2,NA,CZ,CZ,eastern_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.657836430470511,1.0777691473351574,0.3975952178990117,1.2260447990104264,1.0079587322226404,1.1244153020949603,1.2821666239351335,1.0196936449988663,1.4337978434194274
RENOVISOR,101,RENOVISOR,EUROPE,101,rv__5dea7920381d631928f04be5,rv,decision,Content_Export_RV-Decision_956.xlsx,5dea7920381d631928f04be5,5dea7920381d631928f04be5,NA,FR,FR,western_europe,35_44,female,employed,usable_complete,TRUE,TRUE,32,0.6233508181347108,0.35661554132386625,0.2691745809171356,0.7533740033769293,1.5077595472703609,1.1548669138439576,0.8468593949684691,0.2994228290598155,0.48516443454729963
RENOVISOR,103,RENOVISOR,EUROPE,103,rv__5e06667850221303e42bdfc4,rv,decision,Content_Export_RV-Decision_956.xlsx,5e06667850221303e42bdfc4,5e06667850221303e42bdfc4,NA,CZ,CZ,eastern_europe,25_34,male,employed,usable_complete,TRUE,TRUE,32,0.3889221460872945,0.4161056493624419,0.7141736937690688,2.286052392649225,0.40058753804483954,0.41749866357706045,0.7378389931684421,1.0565975507883862,0.8629708078834407
RENOVISOR,104,RENOVISOR,EUROPE,104,rv__5e1f3d1426d9742781af7332,rv,decision,Content_Export_RV-Decision_956.xlsx,5e1f3d1426d9742781af7332,5e1f3d1426d9742781af7332,NA,DE,DE,western_europe,25_34,female,student,usable_partial,TRUE,TRUE,31,0.3020408963316933,0.683284154079406,0.7196158076989867,0.36159598655901676,0.6688969910449309,0.5329450460878881,0.42699059897067376,0.7111326173949709,1.1543801693221951
RENOVISOR,105,RENOVISOR,EUROPE,105,rv__5e35394d2149184e1a3d0450,rv,decision,Content_Export_RV-Decision_956.xlsx,5e35394d2149184e1a3d0450,5e35394d2149184e1a3d0450,NA,GB,GB,northern_europe,25_34,female,employed,usable_partial,TRUE,TRUE,31,1.1848683893288308,0.9200941476072182,1.3788425115991505,0.6048755946890149,1.1912320390490971,1.004627795092191,0.7658929354936382,1.3558211644051543,1.0616987223510053
RENOVISOR,107,RENOVISOR,EUROPE,107,rv__5e440e4f19962228cf949247,rv,decision,Content_Export_RV-Decision_956.xlsx,5e440e4f19962228cf949247,5e440e4f19962228cf949247,NA,FR,FR,western_europe,35_44,male,employed,usable_complete,TRUE,TRUE,32,1.041912434774731,0.6843049847824202,0.6930644799305606,0.7894842725801327,0.4200610923387461,0.6430684546188966,0.2063186568690183,0.5070916212762743,0.19975091677930634
RENOVISOR,108,RENOVISOR,EUROPE,108,rv__5e4f73d0ca55663b5b9d18b0,rv,decision,Content_Export_RV-Decision_956.xlsx,5e4f73d0ca55663b5b9d18b0,5e4f73d0ca55663b5b9d18b0,NA,FR,FR,western_europe,45_54,female,self_employed,usable_complete,TRUE,TRUE,32,0.8719065233811877,0.46113384102805094,0.7167828598911147,0.6131495651092463,0.5161692353562171,0.8553496820758868,0.6264670472133897,0.9113730934210084,0.844440905980847
RENOVISOR,111,RENOVISOR,EUROPE,111,rv__5e5cc9ce92d80948da643ebc,rv,decision,Content_Export_RV-Decision_956.xlsx,5e5cc9ce92d80948da643ebc,5e5cc9ce92d80948da643ebc,NA,IT,IT,southern_europe,35_44,female,self_employed,usable_complete,TRUE,TRUE,32,0.506491201324649,0.780060122827561,0.166359359183944,0.3583999491227068,0.8383851707670775,0.8878371004448001,0.9741254755189704,0.8263873354447674,1.31963243631223
RENOVISOR,112,RENOVISOR,EUROPE,112,rv__5e6e14f53c76d23b934a67f3,rv,decision,Content_Export_RV-Decision_956.xlsx,5e6e14f53c76d23b934a67f3,5e6e14f53c76d23b934a67f3,NA,IT,IT,southern_europe,25_34,female,student,usable_complete,TRUE,TRUE,32,0.8727389713173306,0.4756746056425536,0.8648575278746516,0.6057663490730402,0.6624654015400553,0.5249620820500129,0.38953848012262304,0.6408650040739632,0.5816797091130397
