"pattern","freq","archetype","dist","sim_jaccard"
"pattern_11",55134,"Homo.Economicus",7,0.125
"pattern_14",45484,"Homo.Economicus",6,0.142857142857143
"pattern_16",39260,"Homo.Economicus",4,0.2
"pattern_15",26302,"Homo.Economicus",7,0.125
"pattern_18",23887,"Homo.Economicus",6,0.142857142857143
"pattern_17",16417,"Homo.Economicus",6,0.142857142857143
"pattern_13",10644,"Homo.Economicus",5,0.166666666666667
"pattern_10",3615,"Homo.Economicus",3,0
"pattern_20",3358,"Homo.Economicus",4,0
"pattern_21",2542,"Homo.Economicus",5,0
"pattern_24",2393,"Homo.Economicus",7,0.125
"pattern_19",1459,"Homo.Economicus",5,0.166666666666667
"pattern_32",1158,"Homo.Economicus",6,0.142857142857143
"pattern_29",865,"Homo.Economicus",4,0.2
"pattern_25",853,"Homo.Economicus",7,0.125
"pattern_23",832,"Homo.Economicus",5,0.2
"pattern_28",822,"Homo.Economicus",6,0.142857142857143
"pattern_22",751,"Homo.Economicus",5,0.166666666666667
"pattern_30",747,"Homo.Economicus",4,0.2
"pattern_34",725,"Homo.Economicus",6,0.142857142857143
"pattern_31",592,"Homo.Economicus",5,0.166666666666667
"pattern_36",584,"Homo.Economicus",3,0
"pattern_38",411,"Homo.Economicus",2,0.5
"pattern_37",266,"Homo.Economicus",5,0.166666666666667
"pattern_27",255,"Homo.Economicus",6,0.142857142857143
"pattern_35",170,"Homo.Economicus",5,0.166666666666667
"pattern_39",142,"Homo.Economicus",5,0
"pattern_33",124,"Homo.Economicus",6,0.142857142857143
"pattern_26",88,"Homo.Economicus",6,0.142857142857143
"pattern_42",36,"Homo.Economicus",5,0.166666666666667
"pattern_41",35,"Homo.Economicus",4,0.2
"pattern_49",23,"Homo.Economicus",3,0
"pattern_43",17,"Homo.Economicus",4,0.25
"pattern_40",13,"Homo.Economicus",4,0
"pattern_44",11,"Homo.Economicus",4,0
"pattern_53",5,"Homo.Economicus",6,0
"pattern_57",5,"Homo.Economicus",5,0.166666666666667
"pattern_47",4,"Homo.Economicus",2,0.333333333333333
"pattern_48",4,"Homo.Economicus",7,0.125
"pattern_52",4,"Homo.Economicus",6,0.166666666666667
"pattern_55",4,"Homo.Economicus",4,0
"pattern_59",3,"Homo.Economicus",2,1
"pattern_45",2,"Homo.Economicus",3,0.333333333333333
"pattern_46",2,"Homo.Economicus",8,0
"pattern_51",2,"Homo.Economicus",5,0.2
"pattern_50",1,"Homo.Economicus",6,0.2
"pattern_54",1,"Homo.Economicus",6,0.166666666666667
"pattern_56",1,"Homo.Economicus",5,0.2
"pattern_58",1,"Homo.Economicus",4,0.25
"pattern_60",1,"Homo.Economicus",6,0
"pattern_61",1,"Homo.Economicus",8,0
"pattern_62",1,"Homo.Economicus",3,0.5
"pattern_4",2740460,"Fearful",6,0.2
"pattern_3",2195166,"Fearful",8,0.111111111111111
"pattern_1",1199441,"Fearful",7,0
"pattern_2",663042,"Fearful",6,0.166666666666667
"pattern_7",212788,"Fearful",8,0.125
"pattern_8",198628,"Fearful",6,0.25
"pattern_6",184764,"Fearful",7,0
"pattern_5",151960,"Fearful",7,0.142857142857143
"pattern_9",145369,"Fearful",7,0.166666666666667
"pattern_12",68325,"Fearful",7,0
"pattern_11",55134,"Fearful",7,0.125
"pattern_14",45484,"Fearful",7,0.142857142857143
"pattern_16",39260,"Fearful",7,0
"pattern_15",26302,"Fearful",7,0.125
"pattern_18",23887,"Fearful",6,0.142857142857143
"pattern_17",16417,"Fearful",8,0.142857142857143
"pattern_13",10644,"Fearful",7,0.166666666666667
"pattern_10",3615,"Fearful",7,0
"pattern_20",3358,"Fearful",7,0
"pattern_21",2542,"Fearful",6,0.333333333333333
"pattern_24",2393,"Fearful",9,0
"pattern_19",1459,"Fearful",8,0
"pattern_32",1158,"Fearful",9,0
"pattern_29",865,"Fearful",8,0
"pattern_25",853,"Fearful",8,0.125
"pattern_23",832,"Fearful",7,0.2
"pattern_28",822,"Fearful",7,0.142857142857143
"pattern_22",751,"Fearful",9,0
"pattern_30",747,"Fearful",8,0
"pattern_34",725,"Fearful",8,0
"pattern_31",592,"Fearful",6,0.166666666666667
"pattern_36",584,"Fearful",7,0
"pattern_38",411,"Fearful",7,0
"pattern_37",266,"Fearful",7,0
"pattern_27",255,"Fearful",7,0.142857142857143
"pattern_35",170,"Fearful",8,0
"pattern_39",142,"Fearful",6,0.25
"pattern_33",124,"Fearful",8,0
"pattern_26",88,"Fearful",9,0
"pattern_42",36,"Fearful",8,0
"pattern_41",35,"Fearful",7,0
"pattern_49",23,"Fearful",7,0
"pattern_43",17,"Fearful",8,0
"pattern_40",13,"Fearful",7,0
"pattern_44",11,"Fearful",6,0.5
"pattern_53",5,"Fearful",6,0.25
"pattern_57",5,"Fearful",8,0
"pattern_47",4,"Fearful",7,0
"pattern_48",4,"Fearful",8,0.125
"pattern_52",4,"Fearful",8,0.166666666666667
"pattern_55",4,"Fearful",7,0
"pattern_59",3,"Fearful",7,0
"pattern_45",2,"Fearful",6,0.333333333333333
"pattern_46",2,"Fearful",8,0.142857142857143
"pattern_51",2,"Fearful",6,0.2
"pattern_50",1,"Fearful",9,0
"pattern_54",1,"Fearful",8,0.166666666666667
"pattern_56",1,"Fearful",7,0.2
"pattern_58",1,"Fearful",8,0
"pattern_60",1,"Fearful",6,0.2
"pattern_61",1,"Fearful",7,0.142857142857143
"pattern_62",1,"Fearful",7,0
"pattern_4",2740460,"Stubborn",6,0
"pattern_3",2195166,"Stubborn",9,0
"pattern_1",1199441,"Stubborn",5,0
"pattern_2",663042,"Stubborn",7,0
"pattern_7",212788,"Stubborn",9,0
"pattern_8",198628,"Stubborn",6,0
"pattern_6",184764,"Stubborn",5,0
"pattern_5",151960,"Stubborn",8,0
"pattern_9",145369,"Stubborn",7,0
"pattern_12",68325,"Stubborn",5,0
"pattern_11",55134,"Stubborn",8,0
"pattern_14",45484,"Stubborn",8,0
"pattern_16",39260,"Stubborn",6,0
"pattern_15",26302,"Stubborn",8,0
"pattern_18",23887,"Stubborn",7,0
"pattern_17",16417,"Stubborn",8,0
"pattern_13",10644,"Stubborn",7,0
"pattern_10",3615,"Stubborn",5,0
"pattern_20",3358,"Stubborn",5,0
"pattern_21",2542,"Stubborn",6,0
"pattern_24",2393,"Stubborn",8,0
"pattern_19",1459,"Stubborn",7,0
"pattern_32",1158,"Stubborn",8,0
"pattern_29",865,"Stubborn",6,0
"pattern_25",853,"Stubborn",8,0
"pattern_23",832,"Stubborn",7,0
"pattern_28",822,"Stubborn",7,0
"pattern_22",751,"Stubborn",7,0
"pattern_30",747,"Stubborn",6,0
"pattern_34",725,"Stubborn",7,0
"pattern_31",592,"Stubborn",6,0
"pattern_36",584,"Stubborn",5,1
"pattern_38",411,"Stubborn",5,0
"pattern_37",266,"Stubborn",6,0
"pattern_27",255,"Stubborn",7,0
"pattern_35",170,"Stubborn",7,0
"pattern_39",142,"Stubborn",6,0
"pattern_33",124,"Stubborn",7,0
"pattern_26",88,"Stubborn",7,0
"pattern_42",36,"Stubborn",6,0
"pattern_41",35,"Stubborn",5,0
"pattern_49",23,"Stubborn",5,0
"pattern_43",17,"Stubborn",6,0
"pattern_40",13,"Stubborn",5,0
"pattern_44",11,"Stubborn",6,0
"pattern_53",5,"Stubborn",6,0
"pattern_57",5,"Stubborn",6,0
"pattern_47",4,"Stubborn",5,0
"pattern_48",4,"Stubborn",9,0
"pattern_52",4,"Stubborn",8,0
"pattern_55",4,"Stubborn",6,0
"pattern_59",3,"Stubborn",5,0
"pattern_45",2,"Stubborn",6,0
"pattern_46",2,"Stubborn",9,0
"pattern_51",2,"Stubborn",6,0
"pattern_50",1,"Stubborn",8,0
"pattern_54",1,"Stubborn",9,0
"pattern_56",1,"Stubborn",7,0
"pattern_58",1,"Stubborn",6,0
"pattern_60",1,"Stubborn",6,0
"pattern_61",1,"Stubborn",8,0
"pattern_62",1,"Stubborn",5,0
"pattern_4",2740460,"Influencer",8,0
"pattern_3",2195166,"Influencer",7,0.222222222222222
"pattern_1",1199441,"Influencer",7,0
"pattern_2",663042,"Influencer",7,0.142857142857143
"pattern_7",212788,"Influencer",7,0.25
"pattern_8",198628,"Influencer",7,0
"pattern_6",184764,"Influencer",6,0
"pattern_5",151960,"Influencer",8,0.125
"pattern_9",145369,"Influencer",9,0
"pattern_12",68325,"Influencer",6,0
"pattern_11",55134,"Influencer",8,0.111111111111111
"pattern_14",45484,"Influencer",6,0.285714285714286
"pattern_16",39260,"Influencer",6,0.166666666666667
"pattern_15",26302,"Influencer",6,0.25
"pattern_18",23887,"Influencer",7,0.125
"pattern_17",16417,"Influencer",8,0.125
"pattern_13",10644,"Influencer",7,0.142857142857143
"pattern_10",3615,"Influencer",5,0
"pattern_20",3358,"Influencer",7,0
"pattern_21",2542,"Influencer",7,0
"pattern_24",2393,"Influencer",6,0.25
"pattern_19",1459,"Influencer",5,0.333333333333333
"pattern_32",1158,"Influencer",6,0.285714285714286
"pattern_29",865,"Influencer",6,0.166666666666667
"pattern_25",853,"Influencer",8,0.111111111111111
"pattern_23",832,"Influencer",8,0
"pattern_28",822,"Influencer",9,0
"pattern_22",751,"Influencer",7,0.142857142857143
"pattern_30",747,"Influencer",8,0
"pattern_34",725,"Influencer",5,0.285714285714286
"pattern_31",592,"Influencer",8,0
"pattern_36",584,"Influencer",5,0
"pattern_38",411,"Influencer",5,0
"pattern_37",266,"Influencer",6,0.142857142857143
"pattern_27",255,"Influencer",7,0.125
"pattern_35",170,"Influencer",7,0.142857142857143
"pattern_39",142,"Influencer",8,0
"pattern_33",124,"Influencer",7,0.125
"pattern_26",88,"Influencer",7,0.125
"pattern_42",36,"Influencer",6,0.142857142857143
"pattern_41",35,"Influencer",7,0
"pattern_49",23,"Influencer",6,0
"pattern_43",17,"Influencer",7,0
"pattern_40",13,"Influencer",6,0
"pattern_44",11,"Influencer",6,0
"pattern_53",5,"Influencer",7,0
"pattern_57",5,"Influencer",8,0
"pattern_47",4,"Influencer",6,0
"pattern_48",4,"Influencer",6,0.25
"pattern_52",4,"Influencer",7,0.142857142857143
"pattern_55",4,"Influencer",4,0.5
"pattern_59",3,"Influencer",5,0
"pattern_45",2,"Influencer",6,0
"pattern_46",2,"Influencer",6,0.285714285714286
"pattern_51",2,"Influencer",7,0
"pattern_50",1,"Influencer",4,0.4
"pattern_54",1,"Influencer",6,0.333333333333333
"pattern_56",1,"Influencer",6,0.166666666666667
"pattern_58",1,"Influencer",5,0.2
"pattern_60",1,"Influencer",8,0
"pattern_61",1,"Influencer",6,0.285714285714286
"pattern_62",1,"Influencer",6,0
"pattern_4",2740460,"Careful",5,0.4
"pattern_3",2195166,"Careful",7,0.222222222222222
"pattern_1",1199441,"Careful",6,0.2
"pattern_2",663042,"Careful",5,0.333333333333333
"pattern_7",212788,"Careful",7,0.25
"pattern_8",198628,"Careful",5,0.5
"pattern_6",184764,"Careful",6,0.25
"pattern_5",151960,"Careful",6,0.285714285714286
"pattern_9",145369,"Careful",6,0.333333333333333
"pattern_12",68325,"Careful",6,0.333333333333333
"pattern_11",55134,"Careful",6,0.25
"pattern_14",45484,"Careful",6,0.285714285714286
"pattern_16",39260,"Careful",6,0.166666666666667
"pattern_15",26302,"Careful",6,0.25
"pattern_18",23887,"Careful",5,0.285714285714286
"pattern_17",16417,"Careful",7,0.285714285714286
"pattern_13",10644,"Careful",6,0.333333333333333
"pattern_10",3615,"Careful",7,0
"pattern_20",3358,"Careful",6,0.25
"pattern_21",2542,"Careful",5,0.666666666666667
"pattern_24",2393,"Careful",8,0.111111111111111
"pattern_19",1459,"Careful",7,0.142857142857143
"pattern_32",1158,"Careful",8,0.125
"pattern_29",865,"Careful",7,0.166666666666667
"pattern_25",853,"Careful",7,0.25
"pattern_23",832,"Careful",6,0.4
"pattern_28",822,"Careful",6,0.285714285714286
"pattern_22",751,"Careful",8,0.142857142857143
"pattern_30",747,"Careful",7,0.166666666666667
"pattern_34",725,"Careful",7,0.125
"pattern_31",592,"Careful",5,0.333333333333333
"pattern_36",584,"Careful",7,0
"pattern_38",411,"Careful",7,0
"pattern_37",266,"Careful",6,0.142857142857143
"pattern_27",255,"Careful",6,0.285714285714286
"pattern_35",170,"Careful",7,0.142857142857143
"pattern_39",142,"Careful",5,0.5
"pattern_33",124,"Careful",7,0.125
"pattern_26",88,"Careful",8,0.125
"pattern_42",36,"Careful",7,0.142857142857143
"pattern_41",35,"Careful",6,0.166666666666667
"pattern_49",23,"Careful",7,0
"pattern_43",17,"Careful",7,0.2
"pattern_40",13,"Careful",6,0.5
"pattern_44",11,"Careful",6,0.333333333333333
"pattern_53",5,"Careful",5,0.5
"pattern_57",5,"Careful",7,0.142857142857143
"pattern_47",4,"Careful",7,0
"pattern_48",4,"Careful",8,0.111111111111111
"pattern_52",4,"Careful",7,0.333333333333333
"pattern_55",4,"Careful",7,0
"pattern_59",3,"Careful",7,0
"pattern_45",2,"Careful",6,0.25
"pattern_46",2,"Careful",8,0.125
"pattern_51",2,"Careful",5,0.4
"pattern_50",1,"Careful",9,0
"pattern_54",1,"Careful",8,0.142857142857143
"pattern_56",1,"Careful",6,0.4
"pattern_58",1,"Careful",7,0.2
"pattern_60",1,"Careful",5,0.4
"pattern_61",1,"Careful",6,0.285714285714286
"pattern_62",1,"Careful",6,0.333333333333333
